,show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,listed_in1,listed_in2,listed_in3
8030,s4985,TV Show,Secret of the Nile,Not Given,Egypt,2018-03-15,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",International TV Shows, Romantic TV Shows, TV Dramas
8031,s4986,TV Show,Tabula Rasa,Not Given,Belgium,2018-03-15,2017,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",International TV Shows, TV Dramas, TV Mysteries
8032,s4989,TV Show,Children of the Whales,Not Given,Japan,2018-03-13,2017,TV-14,1 Season,"Anime Series, International TV Shows",Anime Series, International TV Shows,0
8033,s4993,TV Show,Collateral,Not Given,United Kingdom,2018-03-09,2018,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",British TV Shows, Crime TV Shows, International TV Shows
8034,s4995,TV Show,Bad Guys: Vile City,Not Given,South Korea,2018-03-08,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",Crime TV Shows, International TV Shows, Korean TV Shows
8035,s4998,TV Show,Borderliner,Not Given,Norway,2018-03-06,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Crime TV Shows, International TV Shows, TV Dramas
8036,s5005,TV Show,21 Thunder,Not Given,Canada,2018-03-01,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Crime TV Shows, International TV Shows, TV Dramas
8037,s5006,Movie,Adel Karam: Live from Beirut,Not Given,United States,2018-03-01,2018,TV-MA,59 min,Stand-Up Comedy,Stand-Up Comedy,0,0
8038,s5024,Movie,Derren Brown: The Push,Not Given,United Kingdom,2018-02-27,2018,TV-MA,69 min,Movies,Movies,0,0
8039,s5027,TV Show,Best Lover,Not Given,South Korea,2018-02-23,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",International TV Shows, Romantic TV Shows, TV Comedies
8040,s5028,TV Show,Marseille,Not Given,France,2018-02-23,2018,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Thrillers",International TV Shows, TV Dramas, TV Thrillers
8041,s5030,TV Show,Seven Seconds,Not Given,United States,2018-02-23,2018,TV-MA,1 Season,"Crime TV Shows, TV Dramas",Crime TV Shows, TV Dramas,0
8042,s5031,TV Show,Hitler's Circle of Evil,Not Given,United Kingdom,2018-02-22,2017,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows",British TV Shows, Docuseries, International TV Shows
8043,s5033,TV Show,The Frankenstein Chronicles,Not Given,United Kingdom,2018-02-20,2017,TV-MA,2 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",British TV Shows, Crime TV Shows, International TV Shows
8044,s5036,TV Show,Dragons: Race to the Edge,Not Given,United States,2018-02-16,2018,TV-Y7,6 Seasons,"Kids' TV, TV Action & Adventure",Kids' TV, TV Action & Adventure,0
8045,s5037,TV Show,Everything Sucks!,Not Given,United States,2018-02-16,2018,TV-14,1 Season,"TV Comedies, TV Dramas, Teen TV Shows",TV Comedies, TV Dramas, Teen TV Shows
8046,s5039,TV Show,Re:Mind,Not Given,Japan,2018-02-15,2017,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",International TV Shows, TV Dramas, TV Mysteries
8047,s5047,TV Show,Valor,Not Given,United States,2018-02-06,2017,TV-14,1 Season,"TV Action & Adventure, TV Dramas",TV Action & Adventure, TV Dramas,0
8048,s5049,TV Show,Coach Snoop,Not Given,United States,2018-02-02,2018,TV-MA,1 Season,"Docuseries, Reality TV",Docuseries, Reality TV,0
8049,s5053,Movie,Liberated: The New Sexual Revolution,Not Given,United States,2018-02-01,2017,TV-MA,86 min,Documentaries,Documentaries,0,0
8050,s5058,TV Show,Retribution,Not Given,United Kingdom,2018-01-30,2016,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",British TV Shows, Crime TV Shows, International TV Shows
8051,s5062,Movie,Mau Nieto: Viviendo sobrio… desde el bar,Not Given,Mexico,2018-01-26,2018,TV-MA,57 min,Stand-Up Comedy,Stand-Up Comedy,0,0
8052,s5064,TV Show,The Adventures of Puss in Boots,Not Given,United States,2018-01-26,2018,TV-Y7,6 Seasons,"Kids' TV, TV Comedies",Kids' TV, TV Comedies,0
8053,s5066,TV Show,Prison Playbook,Not Given,South Korea,2018-01-24,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies",International TV Shows, Korean TV Shows, TV Comedies
8054,s5070,TV Show,The Shannara Chronicles,Not Given,United States,2018-01-22,2018,TV-MA,2 Seasons,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy
8055,s5071,TV Show,Love and Hong Kong,Not Given,Japan,2018-01-20,2017,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",International TV Shows, Romantic TV Shows, TV Dramas
8056,s5076,TV Show,Tiempos de guerra,Not Given,Spain,2018-01-18,2017,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",International TV Shows, Romantic TV Shows, Spanish-Language TV Shows
8057,s5079,Movie,Katt Williams: Great America,Not Given,United States,2018-01-16,2018,TV-MA,60 min,Stand-Up Comedy,Stand-Up Comedy,0,0
8058,s5083,TV Show,Disjointed,Not Given,United States,2018-01-12,2018,TV-MA,2 Seasons,TV Comedies,TV Comedies,0,0
8059,s5088,Movie,Alejandro Riaño: Especial de stand up,Not Given,Colombia,2018-01-10,2018,TV-MA,60 min,Stand-Up Comedy,Stand-Up Comedy,0,0
8060,s5091,TV Show,Episodes,Not Given,United Kingdom,2018-01-06,2017,TV-MA,5 Seasons,"Classic & Cult TV, TV Comedies",Classic & Cult TV, TV Comedies,0
8061,s5096,TV Show,Fullmetal Alchemist,Not Given,Japan,2018-01-01,2003,TV-14,1 Season,"Anime Series, International TV Shows",Anime Series, International TV Shows,0
8062,s5098,TV Show,Lovesick,Not Given,United Kingdom,2018-01-01,2018,TV-MA,3 Seasons,"British TV Shows, International TV Shows, Romantic TV Shows",British TV Shows, International TV Shows, Romantic TV Shows
8063,s5099,TV Show,Pokémon: Indigo League,Not Given,Japan,2018-01-01,2000,TV-Y7,1 Season,"Anime Series, Kids' TV",Anime Series, Kids' TV,0
8064,s5100,TV Show,The Frozen Dead,Not Given,France,2018-01-01,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Crime TV Shows, International TV Shows, TV Dramas
8065,s5104,TV Show,La Mante,Not Given,France,2017-12-29,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Crime TV Shows, International TV Shows, TV Dramas
8066,s5113,TV Show,72 Dangerous Animals: Latin America,Not Given,Australia,2017-12-22,2017,TV-14,1 Season,"Docuseries, International TV Shows, Science & Nature TV",Docuseries, International TV Shows, Science & Nature TV
8067,s5119,TV Show,The Indian Detective,Not Given,Canada,2017-12-19,2017,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Comedies",Crime TV Shows, International TV Shows, TV Comedies
8068,s5120,TV Show,"Hello, My Twenties!",Not Given,South Korea,2017-12-18,2017,TV-MA,2 Seasons,"International TV Shows, Korean TV Shows, Romantic TV Shows",International TV Shows, Korean TV Shows, Romantic TV Shows
8069,s5126,TV Show,Wormwood,Not Given,United States,2017-12-15,2017,TV-14,1 Season,"Crime TV Shows, Docuseries",Crime TV Shows, Docuseries,0
8070,s5127,TV Show,Halt and Catch Fire,Not Given,United States,2017-12-14,2017,TV-14,4 Seasons,TV Dramas,TV Dramas,0,0
8071,s5139,TV Show,All Hail King Julien,Not Given,United States,2017-12-01,2017,TV-Y7,5 Seasons,"Kids' TV, TV Comedies",Kids' TV, TV Comedies,0
8072,s5140,TV Show,Dhia Sofea,Not Given,Malaysia,2017-12-01,2015,TV-14,1 Season,"International TV Shows, TV Dramas",International TV Shows, TV Dramas,0
8073,s5141,Movie,DreamWorks Home: For the Holidays,Not Given,United States,2017-12-01,2017,TV-Y,46 min,"Children & Family Movies, Comedies, Music & Musicals",Children & Family Movies, Comedies, Music & Musicals
8074,s5142,TV Show,Kantaro: The Sweet Tooth Salaryman,Not Given,Japan,2017-12-01,2017,TV-PG,1 Season,"International TV Shows, TV Comedies",International TV Shows, TV Comedies,0
8075,s5148,TV Show,TURN: Washington's Spies,Not Given,United States,2017-12-01,2017,TV-14,4 Seasons,TV Dramas,TV Dramas,0,0
8076,s5150,TV Show,Man Down,Not Given,United Kingdom,2017-11-30,2017,TV-MA,4 Seasons,"British TV Shows, International TV Shows, TV Comedies",British TV Shows, International TV Shows, TV Comedies
8077,s5151,TV Show,Broadchurch,Not Given,United Kingdom,2017-11-27,2017,TV-MA,3 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",British TV Shows, Crime TV Shows, International TV Shows
8078,s5155,TV Show,The Many Faces of Ito,Not Given,Japan,2017-11-24,2017,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",International TV Shows, Romantic TV Shows, TV Dramas
8079,s5158,TV Show,Argon,Not Given,South Korea,2017-11-22,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",International TV Shows, Korean TV Shows, TV Dramas
8080,s5160,TV Show,Godless,Not Given,United States,2017-11-22,2017,TV-MA,1 Season,TV Dramas,TV Dramas,0,0
8081,s5166,TV Show,Longmire,Not Given,United States,2017-11-17,2017,TV-MA,6 Seasons,"Crime TV Shows, TV Dramas",Crime TV Shows, TV Dramas,0
8082,s5167,TV Show,Luna Petunia,Not Given,United States,2017-11-17,2017,TV-Y,3 Seasons,Kids' TV,Kids' TV,0,0
8083,s5169,TV Show,Shot in the Dark,Not Given,United States,2017-11-17,2017,TV-MA,1 Season,Reality TV,Reality TV,0,0
8084,s5170,TV Show,The Irregular at Magic High School,Not Given,Japan,2017-11-15,2014,TV-14,1 Season,"Anime Series, International TV Shows, Teen TV Shows",Anime Series, International TV Shows, Teen TV Shows
8085,s5171,TV Show,The Method,Not Given,Russia,2017-11-15,2015,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Crime TV Shows, International TV Shows, TV Dramas
8086,s5174,TV Show,Blazing Transfer Students,Not Given,Japan,2017-11-10,2017,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Comedies",International TV Shows, TV Action & Adventure, TV Comedies
8087,s5176,TV Show,Lady Dynamite,Not Given,United States,2017-11-10,2017,TV-MA,2 Seasons,TV Comedies,TV Comedies,0,0
8088,s5179,TV Show,Fate/Apocrypha,Not Given,Japan,2017-11-07,2017,TV-MA,2 Seasons,"Anime Series, International TV Shows",Anime Series, International TV Shows,0
8089,s5181,TV Show,Project Mc²,Not Given,United States,2017-11-07,2017,TV-G,6 Seasons,Kids' TV,Kids' TV,0,0
8090,s5186,TV Show,Alias Grace,Not Given,Canada,2017-11-03,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Crime TV Shows, International TV Shows, TV Dramas
8091,s5196,TV Show,Together,Not Given,Singapore,2017-11-01,2009,TV-14,1 Season,"International TV Shows, TV Dramas",International TV Shows, TV Dramas,0
8092,s5201,TV Show,Beyond Stranger Things,Not Given,United States,2017-10-27,2017,TV-14,1 Season,"Stand-Up Comedy & Talk Shows, TV Mysteries, TV Sci-Fi & Fantasy",Stand-Up Comedy & Talk Shows, TV Mysteries, TV Sci-Fi & Fantasy
8093,s5206,TV Show,The Mist,Not Given,Canada,2017-10-24,2017,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries",TV Dramas, TV Horror, TV Mysteries
8094,s5207,TV Show,W1A,Not Given,United Kingdom,2017-10-24,2017,TV-MA,3 Seasons,"British TV Shows, TV Comedies",British TV Shows, TV Comedies,0
8095,s5209,TV Show,Haters Back Off,Not Given,United States,2017-10-20,2017,TV-PG,2 Seasons,"TV Comedies, Teen TV Shows",TV Comedies, Teen TV Shows,0
8096,s5211,TV Show,The Day I Met El Chapo,Not Given,United States,2017-10-20,2017,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",Crime TV Shows, Docuseries, International TV Shows
8097,s5220,TV Show,Seven and Me,Not Given,France,2017-10-15,2017,TV-Y,1 Season,Kids' TV,Kids' TV,0,0
8098,s5222,TV Show,West Coast Customs,Not Given,United States,2017-10-15,2015,TV-G,6 Seasons,"Docuseries, Reality TV",Docuseries, Reality TV,0
8099,s5232,TV Show,ID-0,Not Given,Japan,2017-10-06,2017,TV-PG,1 Season,"Anime Series, International TV Shows",Anime Series, International TV Shows,0
8100,s5233,TV Show,Kibaoh Klashers,Not Given,China,2017-10-06,2017,TV-Y7,2 Seasons,Kids' TV,Kids' TV,0,0
8101,s5237,TV Show,Beyblade Burst,Not Given,Japan,2017-10-01,2016,TV-Y7,1 Season,"Anime Series, Kids' TV",Anime Series, Kids' TV,0
8102,s5238,TV Show,Equestria Girls: Tales of Canterlot High,Not Given,United States,2017-10-01,2017,TV-Y7,1 Season,"Kids' TV, TV Comedies",Kids' TV, TV Comedies,0
8103,s5244,TV Show,Noddy Toyland Detective,Not Given,France,2017-10-01,2016,TV-Y,2 Seasons,Kids' TV,Kids' TV,0,0
8104,s5245,TV Show,Star Trek: Enterprise,Not Given,United States,2017-10-01,2004,TV-14,4 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy
8105,s5246,TV Show,Star Trek: Voyager,Not Given,United States,2017-10-01,2000,TV-PG,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",TV Action & Adventure, TV Sci-Fi & Fantasy,0
8106,s5247,TV Show,Sudden,Not Given,Singapore,2017-10-01,2013,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",International TV Shows, Romantic TV Shows, TV Dramas
8107,s5248,TV Show,The Dream Catchers,Not Given,Singapore,2017-10-01,2009,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",International TV Shows, Romantic TV Shows, TV Dramas
8108,s5251,TV Show,What She Put on the Table,Not Given,Taiwan,2017-10-01,2017,TV-14,1 Season,"International TV Shows, TV Dramas",International TV Shows, TV Dramas,0
8109,s5252,TV Show,The Royal House of Windsor,Not Given,United Kingdom,2017-09-30,2017,TV-MA,1 Season,"British TV Shows, Docuseries, International TV Shows",British TV Shows, Docuseries, International TV Shows
8110,s5258,TV Show,Paul Hollywood's Big Continental Road Trip,Not Given,United Kingdom,2017-09-29,2017,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows",British TV Shows, Docuseries, International TV Shows
8111,s5259,TV Show,Real Rob,Not Given,United States,2017-09-29,2017,TV-MA,2 Seasons,TV Comedies,TV Comedies,0,0
8112,s5263,TV Show,Terrace House: Aloha State,Not Given,United States,2017-09-26,2017,TV-14,4 Seasons,"International TV Shows, Reality TV",International TV Shows, Reality TV,0
8113,s5264,TV Show,Dark Matter,Not Given,Canada,2017-09-25,2017,TV-14,3 Seasons,"TV Sci-Fi & Fantasy, TV Thrillers",TV Sci-Fi & Fantasy, TV Thrillers,0
8114,s5273,TV Show,VeggieTales in the City,Not Given,United States,2017-09-15,2017,TV-Y,2 Seasons,Kids' TV,Kids' TV,0,0
8115,s5275,TV Show,Offspring,Not Given,Australia,2017-09-13,2017,TV-MA,7 Seasons,"TV Comedies, TV Dramas",TV Comedies, TV Dramas,0
8116,s5279,TV Show,Apaches,Not Given,Spain,2017-09-08,2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Crime TV Shows, International TV Shows, Spanish-Language TV Shows
8117,s5281,TV Show,Fire Chasers,Not Given,United States,2017-09-08,2017,TV-MA,1 Season,"Docuseries, Science & Nature TV",Docuseries, Science & Nature TV,0
8118,s5243,TV Show,Justice in the City,Not Given,Pakistan,2017-10-01,2012,TV-14,1 Season,"International TV Shows, TV Dramas",International TV Shows, TV Dramas,0
8119,s5285,TV Show,No Tomorrow,Not Given,United States,2017-09-05,2016,TV-PG,1 Season,"Romantic TV Shows, TV Comedies, TV Dramas",Romantic TV Shows, TV Comedies, TV Dramas
8120,s5286,TV Show,Reign,Not Given,United States,2017-09-05,2017,TV-14,4 Seasons,TV Dramas,TV Dramas,0,0
8121,s5287,TV Show,Frequency,Not Given,United States,2017-09-04,2016,TV-14,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries",Crime TV Shows, TV Dramas, TV Mysteries
8122,s5288,TV Show,The Vampire Diaries,Not Given,United States,2017-09-04,2016,TV-14,8 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy
8123,s5289,TV Show,A Boy Name Flora A,Not Given,Taiwan,2017-09-01,2017,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",International TV Shows, TV Comedies, TV Dramas
8124,s5290,TV Show,A House of Blocks,Not Given,Taiwan,2017-09-01,2017,TV-PG,1 Season,"International TV Shows, TV Dramas, TV Horror",International TV Shows, TV Dramas, TV Horror
8125,s5296,Movie,Chadi Jawani Budhe Nu,Not Given,India,2017-09-01,1976,TV-PG,135 min,"Comedies, International Movies, Romantic Movies",Comedies, International Movies, Romantic Movies
8126,s5298,TV Show,FINAL FANTASY XIV Dad of Light,Not Given,Japan,2017-09-01,2017,TV-PG,1 Season,"International TV Shows, TV Dramas",International TV Shows, TV Dramas,0
8127,s5299,TV Show,Gurren Lagann,Not Given,Japan,2017-09-01,2007,TV-14,1 Season,"Anime Series, International TV Shows",Anime Series, International TV Shows,0
8128,s5300,TV Show,High Risk,Not Given,United States,2017-09-01,1988,TV-PG,1 Season,"Docuseries, Reality TV",Docuseries, Reality TV,0
8129,s5302,TV Show,LEGO Elves: Secrets of Elvendale,Not Given,United States,2017-09-01,2017,TV-Y7,1 Season,Kids' TV,Kids' TV,0,0
8130,s5306,TV Show,Narcos,Not Given,United States,2017-09-01,2017,TV-MA,3 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",Crime TV Shows, TV Action & Adventure, TV Dramas
8131,s5321,TV Show,Dinotrux,Not Given,United States,2017-08-18,2017,TV-Y7,5 Seasons,Kids' TV,Kids' TV,0,0
8132,s5322,TV Show,Marvel's The Defenders,Not Given,United States,2017-08-18,2017,TV-MA,1 Season,"Crime TV Shows, TV Action & Adventure, TV Dramas",Crime TV Shows, TV Action & Adventure, TV Dramas
8133,s5325,TV Show,20 Minutes,Not Given,Turkey,2017-08-15,2013,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Crime TV Shows, International TV Shows, TV Dramas
8134,s5328,TV Show,Million Yen Women,Not Given,Japan,2017-08-15,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Crime TV Shows, International TV Shows, TV Dramas
8135,s5346,TV Show,Wet Hot American Summer: Ten Years Later,Not Given,United States,2017-08-04,2017,TV-MA,1 Season,TV Comedies,TV Comedies,0,0
8136,s5348,TV Show,Bountiful Blessings,Not Given,Singapore,2017-08-01,2011,TV-14,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",International TV Shows, TV Dramas, TV Sci-Fi & Fantasy
8137,s5349,TV Show,Close Your Eyes Before It’s Dark,Not Given,Taiwan,2017-08-01,2016,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Crime TV Shows, International TV Shows, TV Dramas
8138,s5350,TV Show,Entangled,Not Given,South Korea,2017-08-01,2014,TV-14,1 Season,"International TV Shows, TV Dramas",International TV Shows, TV Dramas,0
8139,s5351,TV Show,Fartsa,Not Given,Russia,2017-08-01,2015,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Crime TV Shows, International TV Shows, TV Dramas
8140,s5355,TV Show,Life Plan A and B,Not Given,Taiwan,2017-08-01,2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",International TV Shows, Romantic TV Shows, TV Dramas
8141,s5356,TV Show,Locust,Not Given,Russia,2017-08-01,2014,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Romantic TV Shows",Crime TV Shows, International TV Shows, Romantic TV Shows
8142,s5363,TV Show,The In-Laws,Not Given,Singapore,2017-08-01,2011,TV-14,1 Season,"International TV Shows, TV Dramas",International TV Shows, TV Dramas,0
